seqid	seqid_raw	probeid	sumstat_file	file_basename	parsed_symbol	parsed_alias	package_symbol	symbol	gene_name	target_full_name	gene_name_hg38	uniprot_ids	entrez_ids	ensembl_gene_ids	gene_id_hg38	cytoband	chromosome_hg38	gene_start_hg38	gene_end_hg38	strand_hg38	tss_hg38	n_somascan_rows	n_coord_rows	mapping_source
"SeqId_6227_1"	"6227_1"	"6227-1"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/6227_1_KLK10_kallikrein_10.txt.gz"	"6227_1_KLK10_kallikrein_10.txt.gz"	"KLK10"	"kallikrein_10"	"KLK10"	"KLK10"	"kallikrein related peptidase 10"	"Kallikrein-10"	"KLK10"	"A6NC12;O43240;Q53YL3;Q99920;Q9GZW9;W8GRM7;W8GWD1;Q6ICR6;W8GWD5"	"5655"	"ENSG00000129451"	"ENSG00000129451"	"19q13.41"	"19"	51012739	51020175	-1	51020175	9	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_2831_29"	"2831_29"	"2831-29"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/2831_29_KLK11_Kallikrein_11.txt.gz"	"2831_29_KLK11_Kallikrein_11.txt.gz"	"KLK11"	"Kallikrein_11"	"KLK11"	"KLK11"	"kallikrein related peptidase 11"	"Kallikrein-11"	"KLK11"	"A0A1R3UDR5;Q9UBX7;O75837;Q0WXX5;Q8IXD7;Q9NS65"	"11012"	"ENSG00000167757"	"ENSG00000167757"	"19q13.41"	"19"	51022216	51028039	-1	51028039	6	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_3199_54"	"3199_54"	"3199-54"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/3199_54_KLK12_kallikrein_12.txt.gz"	"3199_54_KLK12_kallikrein_12.txt.gz"	"KLK12"	"kallikrein_12"	"KLK12"	"KLK12"	"kallikrein related peptidase 12"	"Kallikrein-12"	"KLK12"	"A0A024R4M4;Q9UKR0;Q9UKR1;Q9UKR2;A8MQ31;Q49AM7;B9EGA9"	"43849"	"ENSG00000186474"	"ENSG00000186474"	"19q13.41"	"19"	51029092	51035230	-1	51035230	7	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_11152_46"	"11152_46"	"11152-46"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/11152_46_KLK13_kallikrein_13.txt.gz"	"11152_46_KLK13_kallikrein_13.txt.gz"	"KLK13"	"kallikrein_13"	"KLK13"	"KLK13"	"kallikrein related peptidase 13"	"Kallikrein-13"	"KLK13"	"Q86VI7;Q5BQ99;Q9UKR3;A0A1R3UCE9;A7UNK6;B5BUM9;Q86VI8;Q9Y433;M0R218"	"26085"	"ENSG00000167759"	"ENSG00000167759"	"19q13.41"	"19"	51056206	51065114	-1	51065114	9	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_15544_25"	"15544_25"	"15544-25"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/15544_25_KLK14_kallikrein_14.txt.gz"	"15544_25_KLK14_kallikrein_14.txt.gz"	"KLK14"	"kallikrein_14"	"KLK14"	"KLK14"	"kallikrein related peptidase 14"	"Kallikrein-14"	"KLK14"	"A0A1R3UHJ7;A7UNK5;Q1RMZ2;Q6B089;Q9P0G3;A0A024R4M6"	"43847"	"ENSG00000129437"	"ENSG00000129437"	"19q13.41"	"19"	51077495	51084245	-1	51084245	6	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_6491_59"	"6491_59"	"6491-59"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/6491_59_KLK15_kallikrein_15.txt.gz"	"6491_59_KLK15_kallikrein_15.txt.gz"	"KLK15"	"kallikrein_15"	"KLK15"	"KLK15"	"kallikrein related peptidase 15"	"Kallikrein-15"	"KLK15"	"Q96RQ0;M0R0D7;Q6UBM2;A0AUY8;Q15358;Q6ISI0;Q9H2R3;Q9H2R4;Q9H2R5;Q9H2R6;Q9HBG9;A0A6B7HBY5;M0QX22;A0A6B7HEB8"	"55554"	"ENSG00000174562"	"ENSG00000174562"	"19q13.33"	"19"	50825289	50837213	-1	50837213	14	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_4153_11"	"4153_11"	"4153-11"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/4153_11_SERPINA3_alpha_1_antichymotrypsin_complex.txt.gz"	"4153_11_SERPINA3_alpha_1_antichymotrypsin_complex.txt.gz"	"SERPINA3"	"alpha_1_antichymotrypsin_complex"	"KLK3"	"KLK3"	"kallikrein related peptidase 3"	"Alpha-1-antichymotrypsin complex"	"KLK3"	"M0R294;Q6LDS3;C9JXH3;G3V0H4;G3XAE3;P07288;Q15096;Q16272;Q546G3;Q86TG8;Q8IXI4;B3KS79;B3KVQ7;P01011;Q13703;Q2TU87;Q2TU88;Q59GP9;Q6LBY8;Q6LDT7;Q6NSC9;Q8N177;Q96DW8;Q9UC47;Q9UNU9"	"354;12"	"ENSG00000142515;ENSG00000196136"	"ENSG00000142515"	"19q13.33"	"19"	50854915	50860764	1	50854915	25	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_8468_19"	"8468_19"	"8468-19"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/8468_19_KLK3_PSA.txt.gz"	"8468_19_KLK3_PSA.txt.gz"	"KLK3"	"PSA"	"KLK3"	"KLK3"	"kallikrein related peptidase 3"	"Prostate-specific antigen"	"KLK3"	"M0R294;Q6LDS3;C9JXH3;G3V0H4;G3XAE3;P07288;Q15096;Q16272;Q546G3;Q86TG8;Q8IXI4"	"354"	"ENSG00000142515"	"ENSG00000142515"	"19q13.33"	"19"	50854915	50860764	1	50854915	11	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_2833_20"	"2833_20"	"2833-20"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/2833_20_KLK4_Kallikrein_4.txt.gz"	"2833_20_KLK4_Kallikrein_4.txt.gz"	"KLK4"	"Kallikrein_4"	"KLK4"	"KLK4"	"kallikrein related peptidase 4"	"Kallikrein-4"	"KLK4"	"Q5BQA0;Q9Y5K2;A0A0C4DFQ5;Q4VB16;Q4VB17;Q96RU5;Q9GZL6;Q9UBJ6;Q96PT1"	"9622"	"ENSG00000167749"	"ENSG00000167749"	"19q13.41"	"19"	50906352	50910738	-1	50910738	9	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_14039_33"	"14039_33"	"14039-33"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/14039_33_KLK5_kallikrein_5.txt.gz"	"14039_33_KLK5_kallikrein_5.txt.gz"	"KLK5"	"kallikrein_5"	"KLK5"	"KLK5"	"kallikrein related peptidase 5"	"Kallikrein-5"	"KLK5"	"A0A024R4G4;Q53F68;Q9HBG8;Q9Y337"	"25818"	"ENSG00000167754"	"ENSG00000167754"	"19q13.41"	"19"	50943303	50953093	-1	50953093	4	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_3201_49"	"3201_49"	"3201-49"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/3201_49_KLK5_kallikrein_5.txt.gz"	"3201_49_KLK5_kallikrein_5.txt.gz"	"KLK5"	"kallikrein_5"	"KLK5"	"KLK5"	"kallikrein related peptidase 5"	"Kallikrein-5"	"KLK5"	"A0A024R4G4;Q53F68;Q9HBG8;Q9Y337"	"25818"	"ENSG00000167754"	"ENSG00000167754"	"19q13.41"	"19"	50943303	50953093	-1	50953093	4	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_3450_4"	"3450_4"	"3450-4"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/3450_4_KLK6_Kallikrein_6.txt.gz"	"3450_4_KLK6_Kallikrein_6.txt.gz"	"KLK6"	"Kallikrein_6"	"KLK6"	"KLK6"	"kallikrein related peptidase 6"	"Kallikrein-6"	"KLK6"	"A0A1R3UCE8;A6NJA1;A8MW09;Q6H301;Q92876"	"5653"	"ENSG00000167755"	"ENSG00000167755"	"19q13.41"	"19"	50958631	50969673	-1	50969673	5	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_3378_49"	"3378_49"	"3378-49"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/3378_49_KLK7_Kallikrein_7.txt.gz"	"3378_49_KLK7_Kallikrein_7.txt.gz"	"KLK7"	"Kallikrein_7"	"KLK7"	"KLK7"	"kallikrein related peptidase 7"	"Kallikrein-7"	"KLK7"	"P49862;B4DHX9;A0A024R4H6;A8K0U5;B8K1J4;Q8N5N9;Q8NFV7"	"5650"	"ENSG00000169035"	"ENSG00000169035"	"19q13.41"	"19"	50976482	50984099	-1	50984099	7	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_2834_54"	"2834_54"	"2834-54"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/2834_54_KLK8_kallikrein_8.txt.gz"	"2834_54_KLK8_kallikrein_8.txt.gz"	"KLK8"	"kallikrein_8"	"KLK8"	"KLK8"	"kallikrein related peptidase 8"	"Kallikrein-8"	"KLK8"	"A0A0A0MQY9;A0A1R3UD89;O60259;Q5V9X1;Q5V9X2;Q8IW69;Q9HCB3;Q9NR68;Q9NR69;Q9UIL9;Q9UQ47;A0A2H4GDC0"	"11202"	"ENSG00000129455"	"ENSG00000129455"	"19q13.41"	"19"	50996007	51002711	-1	51002711	12	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_5758_49"	"5758_49"	"5758-49"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/5758_49_KLK9_kallikrein_9.txt.gz"	"5758_49_KLK9_kallikrein_9.txt.gz"	"KLK9"	"kallikrein_9"	"KLK9"	"KLK9"	"kallikrein related peptidase 9"	"Kallikrein-9"	"KLK9"	"A0A1R3UF82;Q2XQG6;Q6QA55;Q9UKQ9"	"284366"	"ENSG00000213022"	"ENSG00000213022"	"19q13.41"	"19"	51003111	51009634	-1	51009634	4	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_4152_58"	"4152_58"	"4152-58"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/4152_58_KLKB1_Prekallikrein.txt.gz"	"4152_58_KLKB1_Prekallikrein.txt.gz"	"KLKB1"	"Prekallikrein"	"KLKB1"	"KLKB1"	"kallikrein B1"	"Plasma kallikrein"	"KLKB1"	"A6NH96;A8K9A9;B2R8H9;P03952;Q17RE8;Q17RE9;Q4W5C3;B4DMX2;E9PBC5"	"3818"	"ENSG00000164344"	"ENSG00000164344"	"4q35.2"	"4"	186208979	186258471	1	186208979	9	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_10809_14"	"10809_14"	"10809-14"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/10809_14_KLRB1_KLRB1.txt.gz"	"10809_14_KLRB1_KLRB1.txt.gz"	"KLRB1"	"KLRB1"	"KLRB1"	"KLRB1"	"killer cell lectin like receptor B1"	"Killer cell lectin-like receptor subfamily B member 1"	"KLRB1"	"A8K7K7;Q12918;Q24K24"	"3820"	"ENSG00000111796"	"ENSG00000111796"	"12p13.31"	"12"	9594551	9607886	-1	9607886	3	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_5629_58"	"5629_58"	"5629-58"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/5629_58_KLRC1_NKG2A.txt.gz"	"5629_58_KLRC1_NKG2A.txt.gz"	"KLRC1"	"NKG2A"	"KLRC1"	"KLRC1"	"killer cell lectin like receptor C1"	"NKG2-A/NKG2-B type II integral membrane protein"	"KLRC1"	"F5GYZ0;P26715"	"3821"	"ENSG00000134545"	"ENSG00000134545"	"12p13.2"	"12"	10442264	10454685	-1	10454685	2	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_11571_75"	"11571_75"	"11571-75"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/11571_75_KLRC3_NKG2E.txt.gz"	"11571_75_KLRC3_NKG2E.txt.gz"	"KLRC3"	"NKG2E"	"KLRC3"	"KLRC3"	"killer cell lectin like receptor C3"	"NKG2-E type II integral membrane protein:Isoform E, Extracellular domain"	"KLRC3"	"F5H6K3;Q07444;Q8WXA4;Q96RL0;Q9UP04"	"3823"	"ENSG00000205810"	"ENSG00000205810"	"12p13.2"	"12"	10412312	10420595	-1	10420595	5	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_7795_14"	"7795_14"	"7795-14"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/7795_14_KLRC3_NKG2E.txt.gz"	"7795_14_KLRC3_NKG2E.txt.gz"	"KLRC3"	"NKG2E"	"KLRC3"	"KLRC3"	"killer cell lectin like receptor C3"	"NKG2-E type II integral membrane protein:Isoform H, Cytoplasmic domain"	"KLRC3"	"F5H6K3;Q07444;Q8WXA4;Q96RL0;Q9UP04"	"3823"	"ENSG00000205810"	"ENSG00000205810"	"12p13.2"	"12"	10412312	10420595	-1	10420595	5	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_10552_88"	"10552_88"	"10552-88"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/10552_88_KLRC4_NKG2F.txt.gz"	"10552_88_KLRC4_NKG2F.txt.gz"	"KLRC4"	"NKG2F"	"KLRC4"	"KLRC4"	"killer cell lectin like receptor C4"	"NKG2-F type II integral membrane protein"	"KLRC4"	"H3BQV0;O43908;O60851"	"8302"	"ENSG00000183542"	"ENSG00000183542"	"12p13.2"	"12"	10407382	10409757	-1	10409757	3	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_5098_79"	"5098_79"	"5098-79"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/5098_79_KLRF1_KLRF1.txt.gz"	"5098_79_KLRF1_KLRF1.txt.gz"	"KLRF1"	"KLRF1"	"KLRF1"	"KLRF1"	"killer cell lectin like receptor F1"	"Killer cell lectin-like receptor subfamily F member 1"	"KLRF1"	"A0A0C4DFN7;Q9NZS2;Q4KN05;Q4KN30;A0A0C4DGY9;Q4KMT5;Q96PR2;Q96PR3;Q9NZS1"	"51348"	"ENSG00000150045"	"ENSG00000150045"	"12p13.31"	"12"	9827481	9845007	1	9827481	9	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_10693_43"	"10693_43"	"10693-43"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/10693_43_KLRG2_KLRG2.txt.gz"	"10693_43_KLRG2_KLRG2.txt.gz"	"KLRG2"	"KLRG2"	"KLRG2"	"KLRG2"	"killer cell lectin like receptor G2"	"Killer cell lectin-like receptor subfamily G member 2:C-term"	"KLRG2"	"A4D1S0;Q2NL79;Q6ZTV6"	"346689"	"ENSG00000188883"	"ENSG00000188883"	"7q34"	"7"	139452690	139483712	-1	139483712	3	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_10762_2"	"10762_2"	"10762-2"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/10762_2_KLRG2_KLRG2.txt.gz"	"10762_2_KLRG2_KLRG2.txt.gz"	"KLRG2"	"KLRG2"	"KLRG2"	"KLRG2"	"killer cell lectin like receptor G2"	"Killer cell lectin-like receptor subfamily G member 2:N-term"	"KLRG2"	"A4D1S0;Q2NL79;Q6ZTV6"	"346689"	"ENSG00000188883"	"ENSG00000188883"	"7q34"	"7"	139452690	139483712	-1	139483712	3	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_14095_1"	"14095_1"	"14095-1"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/14095_1_KLRK1_NKG2D.txt.gz"	"14095_1_KLRK1_NKG2D.txt.gz"	"KLRK1"	"NKG2D"	"KLRK1"	"KLRK1"	"killer cell lectin like receptor K1"	"NKG2-D type II integral membrane protein"	"KLRK1"	"A8K7K5;A8K7P4;P26718;Q9NR41"	"22914"	"ENSG00000213809"	"ENSG00000213809"	"12p13.2"	"12"	10372353	10391874	-1	10391874	4	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_11402_17"	"11402_17"	"11402-17"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/11402_17_KMT2C_KMT2C.txt.gz"	"11402_17_KMT2C_KMT2C.txt.gz"	"KMT2C"	"KMT2C"	"KMT2C"	"KMT2C"	"lysine methyltransferase 2C"	"Histone-lysine N-methyltransferase 2C"	"KMT2C"	"A0A7P0TAI3;Q8NC02;Q8NDF6;Q8NEZ4;Q9H9P4;Q9NR13;Q9P222;Q9UDR7"	"58508"	"ENSG00000055609"	"ENSG00000055609"	"7q36.1"	"7"	152134922	152436005	-1	152436005	8	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_13623_4"	"13623_4"	"13623-4"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/13623_4_MLL2_MLL2.txt.gz"	"13623_4_MLL2_MLL2.txt.gz"	"MLL2"	"MLL2"	"KMT2D"	"KMT2D"	"lysine methyltransferase 2D"	"Histone-lysine N-methyltransferase 2D"	"KMT2D"	"A0A8I5KSG1;O14686;O14687"	"8085"	"ENSG00000167548"	"ENSG00000167548"	"12q13.12"	"12"	49018975	49059774	-1	49059774	3	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_12452_32"	"12452_32"	"12452-32"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/12452_32_SUV420H2_SV422.txt.gz"	"12452_32_SUV420H2_SV422.txt.gz"	"SUV420H2"	"SV422"	"KMT5C"	"KMT5C"	"lysine methyltransferase 5C"	"Histone-lysine N-methyltransferase SUV420H2"	"KMT5C"	"Q86Y97;Q8WZ10;Q9BRZ6;A0A0D9SF94"	"84787"	"ENSG00000133247"	"ENSG00000133247"	"19q13.42"	"19"	55339853	55348120	1	55339853	4	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_15343_337"	"15343_337"	"15343-337"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/15343_337_KNG1_Kininogen__HMW__Two_Chain.txt.gz"	"15343_337_KNG1_Kininogen__HMW__Two_Chain.txt.gz"	"KNG1"	"Kininogen__HMW__Two_Chain"	"KNG1"	"KNG1"	"kininogen 1"	"Kininogen, HMW, Two Chain"	"KNG1"	"B4DPP8;E9PEA0;A8K474;B2RCR2;B4E1C2;C9JEX1;P01042;P01043;Q53EQ0;Q6PAU9;Q7M4P1"	"3827"	"ENSG00000113889"	"ENSG00000113889"	"3q27.3"	"3"	186717276	186743954	1	186717276	11	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_19631_13"	"19631_13"	"19631-13"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/19631_13_KNG1_Kininostatin.txt.gz"	"19631_13_KNG1_Kininostatin.txt.gz"	"KNG1"	"Kininostatin"	"KNG1"	"KNG1"	"kininogen 1"	"Kininostatin"	"KNG1"	"B4DPP8;E9PEA0;A8K474;B2RCR2;B4E1C2;C9JEX1;P01042;P01043;Q53EQ0;Q6PAU9;Q7M4P1"	"3827"	"ENSG00000113889"	"ENSG00000113889"	"3q27.3"	"3"	186717276	186743954	1	186717276	11	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_7784_1"	"7784_1"	"7784-1"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/7784_1_KNG1_Kininogen__HMW.txt.gz"	"7784_1_KNG1_Kininogen__HMW.txt.gz"	"KNG1"	"Kininogen__HMW"	"KNG1"	"KNG1"	"kininogen 1"	"Kininogen-1"	"KNG1"	"B4DPP8;E9PEA0;A8K474;B2RCR2;B4E1C2;C9JEX1;P01042;P01043;Q53EQ0;Q6PAU9;Q7M4P1"	"3827"	"ENSG00000113889"	"ENSG00000113889"	"3q27.3"	"3"	186717276	186743954	1	186717276	11	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_19587_12"	"19587_12"	"19587-12"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/19587_12_KPNA1_IMA5.txt.gz"	"19587_12_KPNA1_IMA5.txt.gz"	"KPNA1"	"IMA5"	"KPNA1"	"KPNA1"	"karyopherin subunit alpha 1"	"Importin subunit alpha-5"	"KPNA1"	"D3DN93;P52294;Q5BKZ2;Q6IBQ9;Q9BQ56"	"3836"	"ENSG00000114030"	"ENSG00000114030"	"3q21.1"	"3"	122421949	122514945	-1	122514945	5	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_2860_19"	"2860_19"	"2860-19"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/2860_19_KPNA2_Karyopherin_a2.txt.gz"	"2860_19_KPNA2_Karyopherin_a2.txt.gz"	"KPNA2"	"Karyopherin_a2"	"KPNA2"	"KPNA2"	"karyopherin subunit alpha 2"	"Importin subunit alpha-1"	"KPNA2"	"A8K7D9;B9EJD6;P52292;Q53YE3;Q6NVW7;Q9BRU5"	"3838"	"ENSG00000182481"	"ENSG00000182481"	"17q24.2"	"17"	68035519	68046842	1	68035519	6	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_12698_72"	"12698_72"	"12698-72"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/12698_72_KPNA4_IMA4.txt.gz"	"12698_72_KPNA4_IMA4.txt.gz"	"KPNA4"	"IMA4"	"KPNA4"	"KPNA4"	"karyopherin subunit alpha 4"	"Importin subunit alpha-3"	"KPNA4"	"A0A7I2V340;A8K4S6;D3DNM2;O00190;O00629"	"3840"	"ENSG00000186432"	"ENSG00000186432"	"3q25.33"	"3"	160494995	160565588	-1	160565588	5	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_13969_24"	"13969_24"	"13969-24"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/13969_24_KPNA6_IMA7.txt.gz"	"13969_24_KPNA6_IMA7.txt.gz"	"KPNA6"	"IMA7"	"KPNA6"	"KPNA6"	"karyopherin subunit alpha 6"	"Importin subunit alpha-7"	"KPNA6"	"B2RDC7;B4DII5;D3DPP5;O60684;Q5VVU3;B4DWX3"	"23633"	"ENSG00000025800"	"ENSG00000025800"	"1p35.2"	"1"	32108038	32176568	1	32108038	6	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_3887_90"	"3887_90"	"3887-90"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/3887_90_KPNB1_IMB1.txt.gz"	"3887_90_KPNB1_IMB1.txt.gz"	"KPNB1"	"IMB1"	"KPNB1"	"KPNB1"	"karyopherin subunit beta 1"	"Importin subunit beta-1"	"KPNB1"	"B7Z752;B2RBR9;B7ZAV6;D3DTT3;Q14637;Q14974;Q53XN2;Q96J27"	"3837"	"ENSG00000108424"	"ENSG00000108424"	"17q21.32"	"17"	47649476	47685505	1	47649476	8	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_17331_138"	"17331_138"	"17331-138"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/17331_138_KREMEN1_KREM1.txt.gz"	"17331_138_KREMEN1_KREM1.txt.gz"	"KREMEN1"	"KREM1"	"KREMEN1"	"KREMEN1"	"kringle containing transmembrane protein 1"	"Kremen protein 1"	"KREMEN1"	"B0QY46;B0QY47;B1AJR5;Q5TIB9;Q6P3X6;Q96MU8;Q9BY70;Q9UGS5;Q9UGU1"	"83999"	"ENSG00000183762"	"ENSG00000183762"	"22q12.1"	"22"	29073078	29168333	1	29073078	9	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_3202_28"	"3202_28"	"3202-28"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/3202_28_KREMEN2_KREM2.txt.gz"	"3202_28_KREMEN2_KREM2.txt.gz"	"KREMEN2"	"KREM2"	"KREMEN2"	"KREMEN2"	"kringle containing transmembrane protein 2"	"Kremen protein 2"	"KREMEN2"	"Q53F67;B4DXF6;I3L2S2;Q8N2J4;Q8NCW0;Q8NCW1;Q96GL8;Q9BTP9"	"79412"	"ENSG00000131650"	"ENSG00000131650"	"16p13.3"	"16"	2963944	2968383	1	2963944	8	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_9931_20"	"9931_20"	"9931-20"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/9931_20_KRT1_Keratin_1.txt.gz"	"9931_20_KRT1_Keratin_1.txt.gz"	"KRT1"	"Keratin_1"	"KRT1"	"KRT1"	"keratin 1"	"Keratin, type II cytoskeletal 1"	"KRT1"	"B2RA01;H6VRF8;H6VRG1;H6VRG2;H6VRG3;P04264;P85925;P86104;Q14720;Q6GSJ0;Q9H298"	"3848"	"ENSG00000167768"	"ENSG00000167768"	"12q13.13"	"12"	52674736	52680407	-1	52680407	11	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_18905_5"	"18905_5"	"18905-5"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/18905_5_KRT16_Keratin_16.txt.gz"	"18905_5_KRT16_Keratin_16.txt.gz"	"KRT16"	"Keratin_16"	"KRT16"	"KRT16"	"keratin 16"	"Keratin, type I cytoskeletal 16"	"KRT16"	"A8K488;P08779;P30654;Q16402;Q9UBG8"	"3868"	"ENSG00000186832"	"ENSG00000186832"	"17q21.2"	"17"	41609778	41615899	-1	41615899	5	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_12923_51"	"12923_51"	"12923-51"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/12923_51_KRT17_Keratin_17.txt.gz"	"12923_51_KRT17_Keratin_17.txt.gz"	"KRT17"	"Keratin_17"	"KRT17"	"KRT17"	"keratin 17"	"Keratin, type I cytoskeletal 17"	"KRT17"	"A5Z1M9;A5Z1N0;A5Z1N1;A5Z1N2;A6NDV6;A6NKQ2;Q04695;Q6IP98;Q8N1P6"	"3872"	"ENSG00000128422"	"ENSG00000128422"	"17q21.2"	"17"	41619437	41624842	-1	41624842	9	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_5354_11"	"5354_11"	"5354-11"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/5354_11_KRT18_Keratin_18.txt.gz"	"5354_11_KRT18_Keratin_18.txt.gz"	"KRT18"	"Keratin_18"	"KRT18"	"KRT18"	"keratin 18"	"Keratin, type I cytoskeletal 18"	"KRT18"	"B2RA03;P05783;Q53G38;Q5U0N8;Q9BW26"	"3875"	"ENSG00000111057"	"ENSG00000111057"	"12q13.13"	"12"	52948871	52952901	1	52948871	5	1	"SomaScan.db + EnsDb.Hsapiens.v86"
